,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,latitude,longitude,collected
734,4372830,22702828,Entire home/apt,,TS19,0,,4,2.0,1.0,170.0,5.0,1.301148,103.847896,2016-06-11 02:11:20.937807
735,4379815,22741846,Private room,,MK17,5,4.5,1,1.0,,38.0,1.0,1.325938,103.849496,2016-06-11 05:11:54.508578
736,4380000,11390076,Private room,,TS27,3,4.5,2,1.0,1.0,76.0,1.0,1.304755,103.840321,2016-06-11 05:11:09.130706
737,4382810,5112010,Private room,,MK03,1,,2,1.0,,138.0,4.0,1.304752,103.783185,2016-06-11 04:47:39.710170
738,4383340,9595962,Private room,,MK03,2,,3,1.0,1.0,83.0,2.0,1.286696,103.792817,2016-06-11 05:49:43.691458
739,4391111,5236138,Entire home/apt,,MK17,35,4.5,5,2.0,,151.0,5.0,1.337072,103.870122,2016-06-11 01:48:05.870377
740,4399550,7614592,Entire home/apt,,TS30,38,4.5,6,2.0,2.0,297.0,2.0,1.275219,103.846961,2016-06-11 05:49:32.016851
741,4400044,1668387,Entire home/apt,,MK24,7,4.0,2,1.0,1.0,107.0,2.0,1.315046,103.890712,2016-06-11 04:56:17.950989
742,4406690,22875595,Private room,,TS21,9,5.0,2,1.0,1.0,100.0,1.0,1.290678,103.835634,2016-06-11 02:32:11.629518
743,4407685,22876167,Private room,,MK18,5,5.0,4,1.0,1.0,53.0,1.0,1.366628,103.84987,2016-06-11 03:46:27.209046
744,4411787,21386285,Private room,,MK05,2,,4,1.0,1.0,53.0,1.0,1.335848,103.738261,2016-06-11 05:59:35.837517
745,4412097,2640010,Entire home/apt,,MK01,0,,2,1.0,1.0,191.0,7.0,1.285127,103.834701,2016-06-11 05:23:26.888444
746,4412942,14470614,Entire home/apt,,TS24,13,5.0,2,1.0,1.0,114.0,4.0,1.296241,103.828789,2016-06-11 02:53:20.650351
747,4413837,11505450,Entire home/apt,,TS30,19,4.5,4,2.0,2.0,251.0,1.0,1.280677,103.852294,2016-06-11 02:36:26.733509
748,4416660,22910666,Private room,,MK11,7,4.5,2,1.0,1.0,42.0,1.0,1.398086,103.743591,2016-06-11 03:14:22.488397
749,4419208,6110503,Private room,,MK13,6,5.0,2,1.0,1.0,75.0,2.0,1.443864,103.80645,2016-06-11 05:26:51.337960
750,4422044,11505450,Entire home/apt,,TS30,9,4.0,2,1.0,1.0,191.0,1.0,1.281157,103.853141,2016-06-11 05:22:55.026993
751,4422338,11505450,Entire home/apt,,TS30,24,5.0,2,1.0,1.0,214.0,1.0,1.282491,103.852272,2016-06-11 03:51:01.676168
752,4422572,20874965,Private room,,MK25,23,4.0,3,1.0,3.0,56.0,1.0,1.308843,103.893595,2016-06-11 05:26:50.097064
753,4430984,22791622,Entire home/apt,,TS03,2,,6,3.0,,185.0,1.0,1.281417,103.845219,2016-06-11 05:07:55.674086
754,4431879,8492007,Entire home/apt,,MK17,20,3.5,3,1.0,1.0,105.0,14.0,1.325458,103.851904,2016-06-11 04:04:59.199548
755,4434265,14521708,Entire home/apt,,MK24,9,4.5,2,1.0,1.0,98.0,3.0,1.314733,103.887329,2016-06-11 03:55:10.503441
756,4434300,3034356,Private room,,MK28,4,4.5,1,1.0,1.0,61.0,5.0,1.343215,103.955402,2016-06-11 02:00:01.392494
757,4434491,3034356,Private room,,MK28,1,,1,1.0,1.0,54.0,5.0,1.342267,103.956294,2016-06-11 04:36:44.982808
758,4435564,23024842,Private room,,TS29,32,4.5,3,1.0,2.0,61.0,2.0,1.322553,103.841799,2016-06-11 04:08:12.787728
759,4436544,11651748,Entire home/apt,,TS18,76,4.0,12,3.0,2.0,214.0,1.0,1.316529,103.851615,2016-06-11 04:47:16.788767
760,4440688,11505450,Entire home/apt,,TS02,21,4.5,2,0.0,1.0,175.0,1.0,1.280144,103.847848,2016-06-11 05:14:37.744750
761,4440843,11505450,Entire home/apt,,TS03,32,4.5,2,1.0,1.0,191.0,1.0,1.280343,103.847022,2016-06-11 04:00:14.660788
762,4441003,11505450,Entire home/apt,,TS24,13,4.5,2,1.0,1.0,114.0,1.0,1.294034,103.82779,2016-06-11 03:25:28.383171
763,4446102,6727323,Private room,,MK17,5,5.0,2,1.0,1.0,60.0,1.0,1.344322,103.862548,2016-06-11 04:42:47.697989
764,4450024,23095318,Entire home/apt,,TS26,12,4.5,2,1.0,1.0,113.0,2.0,1.317761,103.829684,2016-06-11 05:17:14.496927
765,4450681,6609641,Entire home/apt,,TS26,9,4.5,3,2.0,,183.0,7.0,1.316516,103.82739,2016-06-11 04:56:58.463142
766,4466978,23176459,Private room,,MK06,7,4.0,2,1.0,2.0,60.0,5.0,1.342776,103.718818,2016-06-11 04:27:00.308186
767,4467712,19429539,Private room,,MK17,0,,2,1.0,1.0,54.0,7.0,1.320202,103.831125,2016-06-11 04:26:56.664593
768,4471653,6653925,Private room,,MK13,2,,1,1.0,2.0,21.0,7.0,1.428086,103.780947,2016-06-11 04:45:18.443401
769,4484727,4705949,Private room,,MK27,12,5.0,2,1.0,1.0,65.0,2.0,1.32899,103.94787,2016-06-11 05:43:46.142219
770,4485624,23273829,Private room,,MK23,8,4.5,3,1.0,1.0,54.0,1.0,1.320869,103.911477,2016-06-11 05:30:15.744295
771,4495975,11505450,Entire home/apt,,TS03,3,3.5,2,1.0,1.0,176.0,1.0,1.280374,103.846747,2016-06-11 03:53:32.754525
772,4498044,229339,Entire home/apt,,MK01,9,4.0,3,1.0,1.0,108.0,1.0,1.283955,103.83519,2016-06-11 04:01:44.848228
773,4499317,23336011,Entire home/apt,,TS11,10,4.5,2,0.0,1.0,137.0,7.0,1.295605,103.854302,2016-06-11 06:01:45.749956
774,4502809,11350090,Private room,,TS18,0,,2,1.0,1.0,61.0,3.0,1.316169,103.853905,2016-06-11 02:02:57.717231
775,4505008,20883050,Private room,,MK25,19,4.0,2,1.0,1.0,45.0,1.0,1.310169,103.882535,2016-06-11 03:19:29.905343
776,4507632,23374252,Private room,,MK29,10,4.5,2,1.0,2.0,34.0,2.0,1.35956,103.947508,2016-06-11 05:40:16.012028
777,4512780,12852390,Entire home/apt,,TS06,2,,2,1.0,1.0,152.0,5.0,1.283404,103.845239,2016-06-11 04:26:51.807729
778,4513271,7536621,Private room,,MK19,0,,1,1.0,1.0,54.0,2.0,1.409752,103.831398,2016-06-11 05:07:07.674772
779,4513375,12852390,Entire home/apt,,TS03,2,,4,1.0,1.0,161.0,5.0,1.282029,103.84548,2016-06-11 02:11:04.832106
780,4513522,12852390,Entire home/apt,,TS06,2,,2,0.0,1.0,168.0,5.0,1.283503,103.844817,2016-06-11 05:32:28.097356
781,4520889,17201938,Private room,,MK27,36,4.5,4,1.0,1.0,34.0,1.0,1.311223,103.935077,2016-06-11 04:13:41.338550
782,4521061,8786227,Entire home/apt,,MK01,14,5.0,3,1.0,1.0,138.0,2.0,1.284296,103.83254,2016-06-11 04:23:44.825641
783,4521789,10776798,Private room,,MK16,3,4.0,2,1.0,1.0,38.0,1.0,1.346674,103.772861,2016-06-11 03:46:17.363520
784,4523468,22389837,Private room,,MK04,12,4.5,6,1.0,1.0,76.0,1.0,1.318479,103.788106,2016-06-11 05:17:55.033569
785,4523765,22389837,Private room,,MK04,4,4.5,3,1.0,1.0,45.0,1.0,1.318931,103.782022,2016-06-11 04:50:38.045680
786,4526966,1644940,Private room,,TS29,4,4.5,2,1.0,2.0,54.0,1.0,1.321805,103.842664,2016-06-11 05:49:53.422254
787,4527530,23472637,Private room,,MK22,0,,2,1.0,1.0,53.0,1.0,1.35998,103.892151,2016-06-11 04:10:01.772257
788,4527994,3454348,Private room,,TS27,25,5.0,2,1.0,,137.0,2.0,1.302384,103.837243,2016-06-11 02:47:21.194603
789,4528765,8492007,Entire home/apt,,MK17,5,4.0,6,2.0,1.0,175.0,3.0,1.325802,103.854264,2016-06-11 04:48:05.406808
790,4529779,12144569,Private room,,TS20,24,5.0,3,1.0,1.0,76.0,1.0,1.294046,103.842716,2016-06-11 04:57:57.366418
791,4535456,9653330,Entire home/apt,,TS12,70,4.5,8,2.0,2.0,229.0,2.0,1.302111,103.85189,2016-06-11 02:49:39.472751
792,4541072,11390076,Private room,,MK17,2,,2,1.0,2.0,61.0,1.0,1.34151,103.84163,2016-06-11 02:21:28.397512
793,4541183,23336011,Entire home/apt,,TS10,16,4.5,2,0.0,1.0,145.0,7.0,1.288952,103.850327,2016-06-11 03:07:33.235528
794,4541207,23273829,Private room,,MK23,6,4.0,4,1.0,1.0,92.0,1.0,1.322169,103.911362,2016-06-11 04:44:52.077979
795,4541616,23273829,Private room,,MK23,6,4.0,6,1.0,1.0,152.0,1.0,1.322889,103.9129,2016-06-11 06:01:47.001761
796,4541619,23273829,Private room,,MK23,3,5.0,3,1.0,1.0,76.0,1.0,1.3227,103.912038,2016-06-11 05:24:38.807841
797,4541624,23273829,Private room,,MK23,1,,7,1.0,,168.0,1.0,1.321118,103.91191,2016-06-11 01:52:06.733893
798,4541627,23273829,Entire home/apt,,MK23,14,4.5,12,3.0,2.0,267.0,1.0,1.320644,103.913283,2016-06-11 03:48:44.178073
799,4543081,12352775,Entire home/apt,,TS24,37,4.5,4,1.0,1.0,76.0,1.0,1.294755,103.830687,2016-06-11 04:48:27.016556
800,4544042,23561427,Private room,,MK25,1,,1,1.0,1.0,45.0,1.0,1.311261,103.884378,2016-06-11 05:43:11.902149
801,4544814,10776798,Private room,,MK16,0,,2,1.0,2.0,38.0,1.0,1.347128,103.772717,2016-06-11 02:51:35.919684
802,4545820,20883050,Private room,,MK25,35,4.0,2,1.0,1.0,45.0,1.0,1.30972,103.882663,2016-06-11 04:09:54.885430
803,4561463,23314147,Private room,,TS20,1,,2,1.0,1.0,92.0,2.0,1.297025,103.841455,2016-06-11 02:27:57.233511
804,4561484,14521708,Entire home/apt,,MK24,6,4.5,2,1.0,1.0,99.0,4.0,1.314765,103.885543,2016-06-11 02:40:46.427860
805,4576362,23722617,Entire home/apt,,MK25,35,4.5,2,1.0,1.0,70.0,4.0,1.313158,103.887355,2016-06-11 04:41:20.055735
806,4576724,578962,Private room,,TS23,7,5.0,2,1.0,1.0,114.0,2.0,1.276513,103.840942,2016-06-11 05:26:08.883793
807,4583729,18355725,Private room,,TS17,0,,1,1.0,1.0,65.0,1.0,1.309949,103.85637,2016-06-11 04:53:03.375533
808,4584539,20883050,Private room,,MK25,36,4.0,3,1.0,1.0,61.0,2.0,1.311607,103.88143,2016-06-11 05:03:56.940264
809,4597743,8882435,Entire home/apt,,MK18,24,4.5,4,2.0,2.0,129.0,3.0,1.388162,103.867597,2016-06-11 05:24:35.619693
810,4607278,21065429,Private room,,MK24,21,3.0,3,1.0,0.0,34.0,2.0,1.316836,103.891107,2016-06-11 04:40:23.498821
811,4609899,22158650,Entire home/apt,,MK26,9,4.5,4,1.0,1.0,91.0,1.0,1.310408,103.900944,2016-06-11 03:59:23.693907
812,4610354,23887382,Private room,,MK26,0,,1,1.0,1.0,112.0,1.0,1.306215,103.914285,2016-06-11 04:31:09.160362
813,4613432,23722617,Entire home/apt,,MK25,17,4.5,2,1.0,1.0,80.0,4.0,1.313067,103.88623,2016-06-11 04:56:50.818568
814,4616523,23722617,Entire home/apt,,MK24,40,4.5,2,1.0,1.0,72.0,4.0,1.314645,103.886421,2016-06-11 03:28:37.609567
815,4616537,23722617,Entire home/apt,,MK24,35,4.5,2,1.0,1.0,83.0,4.0,1.314499,103.886073,2016-06-11 05:04:36.242951
816,4618224,12352775,Entire home/apt,,TS24,6,4.0,2,1.0,1.0,92.0,7.0,1.296608,103.829504,2016-06-11 05:22:00.052491
817,4618293,12352775,Entire home/apt,,TS24,31,4.0,4,1.0,1.0,99.0,1.0,1.296402,103.828951,2016-06-11 02:08:14.714552
818,4619928,8948251,Private room,,MK24,2,,2,1.0,3.0,27.0,1.0,1.316523,103.881768,2016-06-11 03:17:04.782320
819,4624906,22389837,Private room,,MK04,6,4.0,4,1.0,1.0,68.0,1.0,1.317581,103.783866,2016-06-11 05:10:58.376582
820,4624926,22389837,Private room,,MK04,1,,4,1.0,,54.0,1.0,1.316834,103.78433,2016-06-11 04:34:37.696358
821,4624938,22389837,Private room,,MK04,12,4.0,6,1.0,1.0,54.0,1.0,1.320762,103.786333,2016-06-11 05:56:06.044082
822,4640273,24025713,Private room,,TS21,0,,1,1.0,1.0,117.0,1.0,1.298872,103.836027,2016-06-11 03:22:06.207286
823,4645834,20883050,Private room,,MK25,17,4.5,2,1.0,1.0,45.0,1.0,1.31102,103.881385,2016-06-11 02:12:10.955124
824,4648728,10565644,Entire home/apt,,TS30,9,4.5,4,2.0,2.0,289.0,1.0,1.28197,103.852226,2016-06-11 04:53:25.230006
825,4653955,7645220,Entire home/apt,,TS29,0,,2,1.0,1.0,114.0,4.0,1.324931,103.845427,2016-06-11 04:05:36.080731
826,4655253,20874965,Private room,,MK25,40,4.0,4,1.0,,54.0,1.0,1.308183,103.894755,2016-06-11 04:05:27.370843
827,4655378,20874965,Private room,,MK25,31,4.5,3,1.0,3.0,45.0,1.0,1.308728,103.893709,2016-06-11 05:09:55.706606
828,4655908,24098493,Entire home/apt,,TS03,16,5.0,4,1.0,1.0,167.0,13.0,1.274219,103.844667,2016-06-11 05:03:41.646412
829,4656221,20883050,Private room,,MK25,29,4.0,2,1.0,1.0,45.0,1.0,1.309596,103.881663,2016-06-11 05:16:37.065203
830,4656316,20883050,Private room,,MK25,11,4.0,2,1.0,1.0,45.0,1.0,1.310452,103.881482,2016-06-11 05:19:32.662311
831,4663642,344340,Entire home/apt,,MK26,4,5.0,3,1.0,1.0,92.0,2.0,1.308027,103.907627,2016-06-11 05:06:21.159895
832,4664258,3887785,Private room,,MK27,0,,2,1.0,1.0,84.0,1.0,1.325924,103.941154,2016-06-11 05:13:22.720158
833,4664392,7095710,Entire home/apt,,TS03,27,4.5,2,0.0,1.0,134.0,1.0,1.281763,103.846429,2016-06-11 06:00:53.747249
834,4665663,24140276,Private room,,MK25,0,,2,1.0,1.0,65.0,4.0,1.311392,103.890026,2016-06-11 04:46:31.540262
835,4666302,20874965,Private room,,MK25,41,4.5,3,1.0,,49.0,1.0,1.308167,103.893182,2016-06-11 03:43:27.710299
836,4666569,20874965,Private room,,MK25,32,4.0,3,1.0,3.0,45.0,1.0,1.308953,103.893646,2016-06-11 04:10:25.580218
837,4676293,24182338,Entire home/apt,,MK27,3,4.5,3,1.0,1.0,98.0,5.0,1.314536,103.936372,2016-06-11 02:00:23.086217
838,4681262,18070343,Private room,,TS24,3,4.5,5,1.0,1.0,71.0,1.0,1.295706,103.829079,2016-06-11 02:12:35.150302
839,4683314,6609641,Entire home/apt,,TS26,9,4.0,5,3.0,,244.0,7.0,1.317614,103.826399,2016-06-11 04:05:38.739076
840,4684561,21065429,Private room,,MK25,11,3.5,4,1.0,0.0,34.0,2.0,1.31483,103.891754,2016-06-11 04:20:39.432819
841,4696031,16193608,Private room,,MK03,10,5.0,2,1.0,1.0,49.0,2.0,1.282514,103.783871,2016-06-11 03:46:11.979297
842,4702015,10312015,Private room,,TS23,12,5.0,2,1.0,1.0,103.0,3.0,1.277349,103.837494,2016-06-11 02:07:21.665169
843,4704856,24320254,Entire home/apt,,MK17,15,4.5,3,0.0,1.0,75.0,1.0,1.33614,103.869327,2016-06-11 05:27:40.568614
844,4710183,24320254,Private room,,MK24,12,5.0,2,1.0,1.0,61.0,1.0,1.33488,103.870116,2016-06-11 05:47:52.551108
845,4710363,24320254,Private room,,MK17,20,4.5,2,1.0,1.0,45.0,2.0,1.335318,103.870017,2016-06-11 05:56:08.122538
846,4713812,21065429,Private room,,MK25,13,3.0,2,1.0,0.0,34.0,2.0,1.314676,103.889955,2016-06-11 04:52:36.986938
847,4720109,4412979,Private room,,MK04,9,4.0,2,1.0,1.0,45.0,1.0,1.318502,103.787813,2016-06-11 02:06:42.870732
848,4720288,22512119,Private room,,MK01,38,4.5,6,1.0,1.0,68.0,1.0,1.289329,103.832043,2016-06-11 05:14:47.490344
849,4720586,3288367,Private room,,TS24,13,5.0,2,1.0,1.0,69.0,1.0,1.289724,103.828021,2016-06-11 05:25:02.423762
850,4721174,22512119,Private room,,TS09,51,4.5,1,1.0,1.0,29.0,2.0,1.292225,103.842789,2016-06-11 05:08:35.096537
851,4721250,22512119,Private room,,TS24,57,4.5,2,1.0,1.0,37.0,1.0,1.29074,103.83092,2016-06-11 03:55:40.618769
852,4730292,4412979,Private room,,MK04,15,4.5,2,1.0,1.0,44.0,1.0,1.317648,103.787159,2016-06-11 04:46:35.962287
853,4738357,9728236,Private room,,MK18,0,,2,1.0,1.0,35.0,5.0,1.374157,103.828555,2016-06-11 05:07:46.062228
854,4738725,12890449,Entire home/apt,,TS19,16,5.0,3,1.0,1.0,213.0,3.0,1.303294,103.848566,2016-06-11 03:31:59.427292
855,4740061,4256487,Shared room,,TS06,3,3.5,8,1.0,8.0,28.0,1.0,1.283257,103.845538,2016-06-11 04:01:16.218734
856,4740114,4256487,Shared room,,TS03,6,4.0,10,1.0,8.0,26.0,1.0,1.282257,103.845509,2016-06-11 04:11:18.346776
857,4747224,21065429,Private room,,MK25,18,3.0,3,1.0,1.0,34.0,2.0,1.312995,103.891846,2016-06-11 03:59:58.517375
858,4749045,12318187,Private room,,MK06,6,4.0,2,1.0,1.0,45.0,1.0,1.339224,103.706016,2016-06-11 04:32:56.146615
859,4749360,5184040,Entire home/apt,,TS24,26,4.5,6,0.0,1.0,105.0,1.0,1.294749,103.830352,2016-06-11 05:54:16.184140
860,4749498,5184040,Entire home/apt,,TS24,44,4.5,6,0.0,1.0,104.0,1.0,1.294576,103.829037,2016-06-11 05:39:15.148129
861,4750882,5184040,Entire home/apt,,TS24,34,4.0,6,0.0,1.0,102.0,1.0,1.294895,103.829705,2016-06-11 02:46:35.523387
862,4751362,12352775,Entire home/apt,,TS24,44,4.5,6,0.0,1.0,108.0,1.0,1.294792,103.829708,2016-06-11 04:11:34.928119
863,4751498,12352775,Entire home/apt,,TS24,23,4.5,4,0.0,1.0,102.0,1.0,1.295302,103.829239,2016-06-11 04:21:38.134298
864,4751576,12352775,Entire home/apt,,TS24,30,4.5,6,0.0,1.0,109.0,1.0,1.296506,103.829231,2016-06-11 04:52:05.504192
865,4753469,1408541,Entire home/apt,,MK27,23,5.0,4,2.0,2.0,161.0,3.0,1.311404,103.925651,2016-06-11 02:45:09.062017
866,4754107,1921881,Entire home/apt,,TS19,5,4.5,4,1.0,1.0,134.0,1.0,1.30034,103.847338,2016-06-11 02:49:35.329342
867,4754788,2227440,Entire home/apt,,MK31,0,,4,2.0,2.0,185.0,4.0,1.36687,103.958964,2016-06-11 05:18:24.794127
868,4759722,9981981,Private room,,TS22,0,,2,1.0,1.0,206.0,1.0,1.282437,103.840752,2016-06-11 04:30:27.804077
869,4761064,24532432,Entire home/apt,,MK25,5,5.0,4,2.0,,165.0,4.0,1.297043,103.888596,2016-06-11 02:47:58.606041
870,4762468,24572532,Private room,,MK27,71,4.5,2,1.0,1.0,50.0,1.0,1.319777,103.95098,2016-06-11 05:02:35.187890
871,4762588,24572532,Private room,,MK27,13,4.5,5,1.0,1.0,50.0,1.0,1.319778,103.949124,2016-06-11 02:11:23.347923
872,4763048,14990706,Entire home/apt,,MK01,5,4.5,4,2.0,1.0,164.0,2.0,1.286121,103.832059,2016-06-11 04:32:06.802176
873,4768668,12204719,Private room,,MK26,6,5.0,1,1.0,1.0,49.0,1.0,1.312171,103.912059,2016-06-11 04:06:21.665351
874,4768740,24496358,Private room,,MK25,8,4.5,3,1.0,1.0,75.0,2.0,1.313254,103.890527,2016-06-11 05:49:25.617297
875,4768931,136229,Private room,,MK22,28,4.5,2,1.0,1.0,54.0,1.0,1.355885,103.881863,2016-06-11 04:54:18.448579
876,4771752,7044509,Private room,,TS19,3,5.0,1,1.0,1.0,92.0,1.0,1.299288,103.847742,2016-06-11 05:14:32.764291
877,4777961,24610100,Shared room,,MK19,2,,2,1.0,1.0,38.0,1.0,1.420218,103.835947,2016-06-11 02:54:53.471880
878,4787551,228867,Private room,,MK06,5,4.5,2,1.0,3.0,53.0,1.0,1.343596,103.719292,2016-06-11 05:25:12.757896
879,4787666,228867,Private room,,MK06,0,,1,1.0,1.0,34.0,2.0,1.342944,103.717516,2016-06-11 05:35:28.937666
880,4787785,882659,Entire home/apt,,TS05,8,5.0,2,1.0,1.0,179.0,4.0,1.280689,103.842186,2016-06-11 04:21:56.273195
881,4787875,24681297,Private room,,MK17,13,5.0,2,1.0,1.0,61.0,2.0,1.32426,103.812191,2016-06-11 05:17:28.192261
882,4789906,22512119,Private room,,TS24,53,4.0,5,1.0,1.0,61.0,1.0,1.290753,103.832194,2016-06-11 05:42:40.338113
883,4795469,10565644,Entire home/apt,,TS30,1,,2,1.0,1.0,381.0,1.0,1.282016,103.853731,2016-06-11 05:27:15.939001
884,4798100,24723598,Entire home/apt,,MK06,42,4.5,8,3.0,3.0,205.0,5.0,1.340267,103.705697,2016-06-11 05:33:43.794115
885,4798454,24723598,Private room,,MK06,4,4.5,2,1.0,1.0,75.0,3.0,1.340618,103.706302,2016-06-11 03:43:17.573562
886,4802295,8527085,Entire home/apt,,TS27,3,4.5,9,2.0,2.0,289.0,1.0,1.304793,103.835179,2016-06-11 05:45:25.417292
887,4804387,12318187,Private room,,MK06,3,4.5,2,1.0,1.0,57.0,1.0,1.338754,103.706212,2016-06-11 02:57:06.066635
888,4816946,4578193,Entire home/apt,,MK25,13,5.0,8,3.0,3.0,380.0,2.0,1.29967,103.887155,2016-06-11 05:15:53.720286
889,4817027,17320317,Entire home/apt,,MK04,8,4.5,4,1.0,1.0,123.0,1.0,1.3094,103.797183,2016-06-11 03:06:14.273196
890,4818167,1836305,Private room,,MK02,4,5.0,1,1.0,1.0,68.0,2.0,1.313412,103.804999,2016-06-11 04:59:48.904270
891,4818187,3523910,Private room,,MK05,17,4.5,6,1.0,1.0,60.0,2.0,1.331082,103.76853,2016-06-11 02:29:57.013509
892,4818191,3523910,Private room,,MK05,9,4.5,6,1.0,1.0,75.0,2.0,1.33179,103.766404,2016-06-11 02:50:07.112476
893,4824943,24843608,Private room,,MK01,0,,2,1.0,1.0,76.0,1.0,1.284485,103.832309,2016-06-11 04:44:30.030374
894,4825503,22512119,Entire home/apt,,TS09,37,4.5,11,4.0,3.0,243.0,1.0,1.291874,103.841605,2016-06-11 05:02:31.613535
895,4833408,24856495,Private room,,MK23,38,4.5,15,1.0,4.0,75.0,1.0,1.322655,103.907754,2016-06-11 02:01:34.766543
896,4834146,8948251,Private room,,TS17,2,,2,1.0,3.0,30.0,1.0,1.307631,103.863076,2016-06-11 04:07:10.910474
897,4845715,23336011,Entire home/apt,,TS07,17,4.5,2,0.0,1.0,145.0,7.0,1.289085,103.848625,2016-06-11 05:12:27.822240
898,4850191,228867,Private room,,MK05,2,,2,1.0,1.0,45.0,1.0,1.335997,103.739366,2016-06-11 03:13:42.554936
899,4850225,228867,Private room,,MK05,0,,3,1.0,1.0,61.0,1.0,1.334068,103.738493,2016-06-11 04:12:02.460220
900,4856815,21275153,Entire home/apt,,TS29,12,4.0,5,2.0,2.0,165.0,7.0,1.322086,103.847065,2016-06-11 04:41:41.547448
901,4863317,8948251,Private room,,TS22,0,,1,1.0,2.0,30.0,1.0,1.285098,103.841951,2016-06-11 06:01:32.452234
902,4875556,25082827,Private room,,MK18,2,,1,1.0,1.0,29.0,2.0,1.36149,103.870573,2016-06-11 05:01:29.276891
903,4882041,22389837,Private room,,MK04,0,,3,1.0,,54.0,1.0,1.318163,103.783725,2016-06-11 02:22:53.049526
904,4883432,10002531,Private room,,TS12,2,,1,1.0,1.0,45.0,7.0,1.301461,103.852513,2016-06-11 02:38:47.661512
905,4888829,5856817,Shared room,,TS12,7,4.5,8,1.0,1.0,31.0,1.0,1.298541,103.855901,2016-06-11 03:35:07.573221
906,4890452,2649802,Private room,,MK06,1,,1,1.0,1.0,54.0,1.0,1.338523,103.69737,2016-06-11 05:15:41.432474
907,4892156,25171946,Private room,,MK13,17,4.5,2,1.0,2.0,37.0,2.0,1.432207,103.776702,2016-06-11 05:33:34.776703
908,4909244,3507099,Private room,,TS06,34,4.0,5,1.0,1.0,60.0,2.0,1.283102,103.842951,2016-06-11 04:50:42.188502
909,4909999,8541134,Private room,,MK13,0,,2,1.0,1.0,23.0,1.0,1.443705,103.797887,2016-06-11 05:39:37.773730
910,4916828,13876161,Private room,,TS18,3,3.5,2,1.0,,45.0,1.0,1.315872,103.846419,2016-06-11 02:41:28.685706
911,4917135,25324276,Private room,,MK11,34,4.5,2,1.0,1.0,44.0,1.0,1.378954,103.748691,2016-06-11 01:50:23.481884
912,4917358,5856817,Shared room,,TS12,0,,2,1.0,1.0,60.0,1.0,1.297592,103.856642,2016-06-11 03:44:35.191199
913,4917556,25327161,Entire home/apt,,MK24,87,5.0,4,1.0,1.0,128.0,2.0,1.31299,103.876059,2016-06-11 05:04:33.053902
914,4921826,25349617,Private room,,MK06,2,,1,1.0,1.0,20.0,1.0,1.347799,103.721628,2016-06-11 04:52:04.584912
915,4926023,22267033,Private room,,TS25,0,,2,1.0,1.0,96.0,1.0,1.306901,103.831879,2016-06-11 05:07:06.999102
916,4926170,25375339,Private room,,MK18,0,,2,1.0,3.0,143.0,1.0,1.354181,103.833604,2016-06-11 05:31:13.126193
917,4926192,25375339,Private room,,TS17,0,,2,1.0,2.0,143.0,1.0,1.315361,103.860454,2016-06-11 05:13:13.304861
918,4926410,19682177,Private room,,TS19,0,,2,1.0,1.0,95.0,1.0,1.301779,103.845339,2016-06-11 05:21:33.714627
919,4926634,20883050,Private room,,MK25,49,4.5,3,1.0,1.0,61.0,1.0,1.311136,103.882781,2016-06-11 05:37:04.110327
920,4932494,22512119,Private room,,TS09,20,4.5,5,1.0,1.0,75.0,1.0,1.291951,103.842902,2016-06-11 05:39:44.651450
921,4932514,22512119,Private room,,TS20,27,4.5,3,1.0,1.0,61.0,1.0,1.293855,103.843005,2016-06-11 05:41:25.150349
922,4933616,25418061,Shared room,,TS06,0,,5,1.0,1.0,20.0,2.0,1.28508,103.842919,2016-06-11 02:41:43.983382
923,4933710,18072158,Private room,,TS20,19,4.0,2,1.0,1.0,68.0,1.0,1.299226,103.84336,2016-06-11 04:59:39.854558
924,4938346,242062,Private room,,TS23,18,5.0,1,1.0,1.0,100.0,1.0,1.273186,103.845148,2016-06-11 05:46:23.440465
925,4949642,228867,Private room,,MK10,0,,2,1.0,1.0,30.0,1.0,1.349128,103.743743,2016-06-11 05:11:59.942264
926,4951104,1889025,Entire home/apt,,TS16,9,5.0,4,1.0,1.0,123.0,1.0,1.306681,103.856646,2016-06-11 03:57:47.704290
927,4952123,5175081,Private room,,TS24,5,4.0,2,1.0,1.0,61.0,2.0,1.29132,103.823336,2016-06-11 05:14:50.498116
928,4953087,61436,Private room,,TS21,3,4.5,1,1.0,1.0,58.0,3.0,1.297844,103.836348,2016-06-11 04:13:12.517257
929,4961697,25577736,Private room,,MK16,1,,1,1.0,1.0,60.0,1.0,1.335718,103.785645,2016-06-11 05:41:14.448666
930,4962442,25581418,Entire home/apt,,MK13,1,,6,2.0,1.0,107.0,14.0,1.428098,103.786533,2016-06-11 04:05:49.425371
931,4968172,5295041,Private room,,TS11,16,4.5,2,1.0,1.0,58.0,4.0,1.299268,103.851209,2016-06-11 02:17:40.706867
932,4969260,3507099,Private room,,TS22,35,4.0,3,1.0,,48.0,2.0,1.283727,103.841615,2016-06-11 05:35:21.992597
933,4969304,3507099,Private room,,TS06,61,4.0,2,1.0,,44.0,2.0,1.283615,103.842758,2016-06-11 04:54:39.643946
